t_name,male_14A,male_14B,male_14C,male_14D,female_14A,female_14B,female_14C,female_14D,gene_name
FBtr0345363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gprk1
FBtr0111121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gprk1
FBtr0302242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gprk1
FBtr0334987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44100
FBtr0334985,78.96195999999999,76.814705,9.742676,9.543213,4.203056,60.210335,67.02091999999999,86.197411,RpL38
FBtr0111120,199.472473,194.048111,470.38919100000004,673.351074,811.037292,152.102402,169.30722,217.75057999999999,RpL38
FBtr0308810,11.556794,9.065624,7.592532,0.0,14.871175,9.530825,5.22216,0.0,Stlk
FBtr0111111,7.90724,7.646406,6.403924,0.0,10.42745,8.038778,4.404632,0.0,Stlk
FBtr0111114,54.244021999999994,71.834038,68.302971,37.225433,80.742805,71.086685,64.65329,34.097843,p120ctn
FBtr0299924,45.649212,45.717265999999995,44.648270000000004,43.698784,56.203968,48.28455,38.239368,31.821152,CG17486
FBtr0347015,0.0,0.0,0.29735500000000004,0.0,0.0,0.0,0.126256,0.13207,CR45923
FBtr0347016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45923
FBtr0111291,37.415946999999996,28.893127000000003,23.102575,0.0,41.68404,30.598305,13.341513,0.0,CG17883
FBtr0111292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17883
FBtr0334995,0.0,5.120811,0.0,0.0,1.002525,0.0,0.0,0.0,CG17883
FBtr0334996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17883
FBtr0111118,5.299892,5.996607,0.046535,0.0,4.58479,7.427653,7.493822,0.0,Nipped-B
FBtr0111119,5.281681,4.796301000000001,0.234947,0.0,4.566191000000001,8.497964999999999,4.584059,0.0,Nipped-B
FBtr0301454,0.0,0.0,5.973632,0.0,0.0,2.575217,1.18361,0.0,Nipped-B
FBtr0301455,5.583289,5.281809,0.047341,0.0,4.615126999999999,0.35291,4.94755,0.0,Nipped-B
FBtr0301456,5.991155,6.606072999999999,0.046013,0.0,5.033284,0.071043,7.979691000000001,0.0,Nipped-B
FBtr0334994,0.0,1.628349,0.0,0.0,0.0,0.06488300000000001,2.723668,0.0,Nipped-B
FBtr0307119,4.935561,5.171078,7.662197,6.268915,5.180899,8.312514,0.0,10.04623,CR40282
FBtr0345980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45471
FBtr0111304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR41440
FBtr0111285,0.0,17.57156,0.0,0.0,26.835464,0.0,0.0,0.0,conu
FBtr0302385,21.798397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conu
FBtr0111287,38.854755,24.96627,6.740394,0.0,39.057919,72.891846,0.0,0.0,conu
FBtr0111288,0.0,37.807728000000004,6.533708,0.0,0.0,10.155911,8.459867,0.0,conu
FBtr0345008,22.083354999999997,17.731859,7.167188,0.0,13.541626,11.093071,11.008134,0.0,conu
FBtr0306722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43281
FBtr0347293,7.170839999999999,8.982330000000001,8.379786,3.257403,7.995792,7.077677,6.8429850000000005,3.3271330000000003,CR46064
FBtr0329829,11.139315,12.960192,13.329818,8.629614,14.508187,16.260403,12.504939,13.045075,CG12547
FBtr0111273,13.377189999999999,17.281435000000002,19.312946,10.363294999999999,17.422864999999998,19.5271,19.400406,15.665817,CG12547
FBtr0345222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12547
FBtr0111277,8.675225,17.502935,42.395393,29.074738,28.609276,27.769068,13.98316,17.972425,CG17528
FBtr0111274,56.200844,67.502907,38.108677,22.318776999999997,65.376915,54.43966700000001,52.570708999999994,53.52491800000001,CG17528
FBtr0299923,25.638182,28.403090999999996,70.75116,43.7635,117.289993,77.25811800000001,20.320823999999998,10.801252999999999,CG14464
FBtr0345361,12.669916,14.036284,1.233809,1.8099619999999998,1.412665,2.179999,10.042175,5.337779,CG14464
FBtr0345943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG44102
FBtr0345944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG44102
FBtr0336974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir41a
FBtr0334999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168673,CR44105
FBtr0310003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TpnC41C
FBtr0086102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TpnC41C
FBtr0307111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43360
FBtr0086077,0.0,0.0,47.778801,13.149142000000001,0.0,27.42643,0.0,8.613707000000002,CG3107
FBtr0086078,0.0,14.476272,0.0,0.0,0.0,8.901231,0.0,16.720713,CG3107
FBtr0345009,12.582367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG3107
FBtr0111280,35.678402,45.704895,10.852354,26.854303,70.40939300000001,18.696533,57.965626,8.809816,CG3107
FBtr0309848,0.0,0.0,0.0,0.0,1.5632620000000002,0.0,0.0,0.0,gus
FBtr0309846,188.890305,229.00018300000002,45.828838,16.055277,240.20629900000003,181.42335500000002,57.437088,11.697866000000001,gus
FBtr0309850,0.0,1.221117,0.0,0.0,7.022831,3.8461809999999996,1.106874,0.0,gus
FBtr0309851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gus
FBtr0309849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gus
FBtr0309852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gus
FBtr0309847,91.257942,92.069649,51.940632,4.9074290000000005,108.55476399999999,86.29361,29.86585,1.3647610000000001,gus
FBtr0306314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43256
FBtr0306315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43256
FBtr0086081,5.579496,10.333714,0.0,0.0,12.016623,6.306472,4.321626,0.0,Atf6
FBtr0086079,0.0,0.0,4.830083,0.0,0.0,0.0,0.0,0.0,Atf6
FBtr0086080,3.446182,2.156355,3.6801269999999997,2.767166,1.880997,3.9430169999999998,0.667775,0.0,Atf6
FBtr0303293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nipped-A
FBtr0308117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR41443
FBtr0335256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR41443
FBtr0335257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR41443
FBtr0111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d4
FBtr0086082,141.797699,147.353806,149.58656299999998,89.30506899999999,179.83956899999998,154.784515,137.498199,162.588181,d4
FBtr0086083,38.523449,40.865189,16.094048,39.210564,31.618060999999997,26.61512,32.403732,38.872398,d4
FBtr0335258,0.0,13.618488000000001,39.882529999999996,29.330832,17.648531,12.831283,48.729301,5.5515620000000006,d4
FBtr0086084,8.308991,15.397625,5.368685,4.103079,25.074417,11.444450999999999,0.0,0.0,sxc
FBtr0086085,28.184233000000003,36.429253,55.83671999999999,35.619068,0.0,56.59779,64.981117,59.83107,sxc
FBtr0086086,6.357324,8.796642,13.311898000000001,8.604014999999999,31.904055,5.465986,7.347268,6.45141,sxc
FBtr0086094,94.289299,104.707817,111.00573,107.278687,133.917068,97.312668,84.162483,81.147514,CG10465
FBtr0347210,9.130106,13.723607999999999,4.236301,4.2122720000000005,13.339754000000001,11.950431,7.564713,2.558176,CG10395
FBtr0347209,11.173695,16.795359,5.1845099999999995,5.155104,16.32559,14.625293,9.257922,3.1307709999999997,CG10395
FBtr0299872,0.0,2.682959,0.0,1.5704559999999999,0.0,1.632738,1.413892,0.887401,CG30441
FBtr0086089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG10396
FBtr0335260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG10396
FBtr0086091,121.88341499999999,94.655762,189.767593,155.92128,163.137146,155.257751,184.43428,121.11055800000001,CG10417
FBtr0086092,15.084317,75.435242,6.272544,0.0,0.0,28.748207,17.20505,102.210487,CG10417
FBtr0302350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR42646
FBtr0335261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR42646
FBtr0299918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laccase2
FBtr0299920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laccase2
FBtr0299921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laccase2
FBtr0335262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laccase2
FBtr0301063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laccase2
FBtr0086076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG30440
FBtr0086067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG30438
FBtr0086068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG30438
FBtr0086075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TpnC4
FBtr0302019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TpnC4
FBtr0086069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG30438
FBtr0086070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG30438
FBtr0335263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG30438
FBtr0345012,0.0,0.0,0.0,0.0,0.809021,0.0,0.0,0.0,Fis1
FBtr0086073,0.421987,0.487605,0.629037,2.1845209999999997,0.0,0.565574,0.544536,0.0,Fis1
FBtr0273208,8.302919000000001,25.393915,4.37052,7.310891000000001,31.451947999999998,19.847561,8.247302000000001,3.00773,Fis1
FBtr0273209,0.419613,0.5173840000000001,0.705909,2.32457,0.0,0.641789,0.534989,0.0,Fis1
FBtr0273210,25.122263,12.619651,4.845818,9.156654,26.368154999999998,9.8499,16.589117,9.444871000000001,Fis1
FBtr0273211,0.0,0.0,0.0,0.0,0.733204,0.0,0.0,0.0,Fis1
FBtr0307172,14.258749,16.698816,12.044748,6.053043,25.449244,18.578825,13.04352,2.9044779999999997,CG17508
FBtr0086071,30.092484999999996,75.41885400000001,36.010670000000005,19.335258,105.71231100000001,52.088528000000004,30.624359000000002,4.8205849999999995,CG17508
FBtr0345359,6.817642,0.0,0.0,5.876515,0.0,0.0,0.0,9.276603,CG11665
FBtr0086072,8.778847,0.0,0.0,7.5669889999999995,0.0,0.0,0.0,11.945167,CG11665
FBtr0086034,32.502064000000004,33.970314,22.940085999999997,11.299066999999999,33.021137,31.706840999999997,20.824162,11.718303,CG1344
FBtr0331967,23.457735,24.517416,17.549851999999998,8.547873,23.021189,23.394157,15.029435000000001,8.457458,CG1344
FBtr0331970,10.638266999999999,14.068829999999998,12.53546,2.99864,9.258408,18.34304,11.751843,18.60671,Not3
FBtr0086062,21.497728,16.187828,21.695526,31.687759000000003,26.044447,24.211254,21.586660000000002,21.409189,Not3
FBtr0345990,0.0,0.0,1.579413,1.311775,0.0,0.0,1.1367129999999999,1.698655,CR45472
FBtr0345989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45472
FBtr0086036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG8245
FBtr0086037,16.163641000000002,14.459845999999999,11.764795,20.770007999999997,13.710842000000001,11.837337,14.406509,15.409818,kune
FBtr0086061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaf
FBtr0086060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaf
FBtr0086038,184.823074,194.743927,127.51925700000001,146.15976,200.66014099999998,162.191467,99.996071,100.663292,CG17337
FBtr0345358,4.107899,2.4030650000000002,11.648098,6.566992999999999,3.3319120000000004,2.1398770000000003,9.146668,6.266408,CG17337
FBtr0086039,152.236023,158.803574,78.41330699999999,33.095383,143.922653,146.554474,75.778542,34.926086,vlc
FBtr0086040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vlc
FBtr0086041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vlc
FBtr0300502,0.0,1.899787,0.0,0.0,2.602953,2.835397,0.0,1.684275,vlc
FBtr0307531,0.0,3.5461339999999995,5.3767629999999995,0.0,0.0,0.0,0.0,0.0,vlc
FBtr0307532,9.433139,3.505672,9.964586,0.0,4.942495,1.991927,2.828417,4.203504,vlc
FBtr0300503,14.720914000000002,3.467517,2.785489,4.987633,7.086935,20.453470000000003,9.28832,6.581149000000001,vlc
FBtr0307530,0.0,0.0,0.0,0.0,0.0,0.0,3.031561,0.0,vlc
FBtr0086059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ap
FBtr0086058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ap
FBtr0300504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ap
FBtr0335274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ap
FBtr0086043,31.939096000000003,26.19949,20.151691,21.152552,24.644106,24.995995,15.995385,21.52091,l(2)09851
FBtr0335269,27.089149,22.221102,17.09166,17.94054,20.901903,21.200356,13.566489,18.252962,l(2)09851
FBtr0112393,87.198868,86.742287,81.975204,102.339157,133.987869,82.964691,73.50752299999999,62.974777,CG34200
FBtr0086057,0.0,0.0,7.907955,7.280664,0.0,0.0,0.0,4.6808819999999995,CG7791
FBtr0086044,30.040041,37.665821,47.340176,27.266215999999996,26.925484,47.019897,54.32301700000001,52.890643999999995,Gp210
FBtr0335270,21.918026,26.544533,35.231411,18.635357,14.72301,33.198883,32.615486,40.469711,Gp210
FBtr0309778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scaRNA:PsiU2-35.45
FBtr0086055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZnT41F
FBtr0086053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZnT41F
FBtr0086054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZnT41F
FBtr0086056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZnT41F
FBtr0086052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Or42a
FBtr0086045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tsp42A
FBtr0335271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tsp42A
FBtr0086051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Or42b
FBtr0300553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dpr12
FBtr0335272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dpr12
FBtr0335273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dpr12
FBtr0340497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG44438
FBtr0335264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44125
FBtr0307307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG43366
FBtr0335265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44126
FBtr0335266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG7882
FBtr0085966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG7882
FBtr0345665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG7881
FBtr0086033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG7881
FBtr0335267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44127
FBtr0335268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44127
FBtr0086032,56.868767000000005,67.826859,72.29615,48.881935,47.932064000000004,75.385643,74.365913,71.080376,BubR1
FBtr0100576,0.0,0.0,3.942754,0.0,0.0,0.0,4.953303,5.572639,mle
FBtr0086031,20.492043,23.242342,15.466071,0.0,15.99505,27.03653,21.743059,25.105232,mle
FBtr0335275,60.2855,54.82139599999999,63.064312,49.257504,60.633022,63.254665,66.30027,70.23921999999999,Src42A
FBtr0335276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Src42A
FBtr0086029,270.305817,290.826416,318.533386,355.346344,309.130341,273.63983199999996,313.500031,341.167114,Act42A
FBtr0085972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pngl
FBtr0335285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pngl
FBtr0335289,1.71659,2.9801849999999996,1.239515,0.0,3.264017,3.279932,0.0,0.0,Strica
FBtr0086028,6.530309,3.747621,1.558707,0.0,4.104543,4.124557,0.0,0.0,Strica
FBtr0086027,0.0,0.0,0.0,0.0,2.6848259999999997,0.0,0.0,0.0,SCAP
FBtr0086025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14591
FBtr0086026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14591
FBtr0302827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14591
FBtr0302828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14591
FBtr0335286,0.0,8.972546000000001,0.0,0.0,0.0,0.0,0.0,0.0,Tbce
FBtr0085974,36.975235,27.727242999999998,30.410013,14.914598000000002,36.416264,30.985462,21.127095999999998,15.012001000000001,Tbce
FBtr0335288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44130
FBtr0112404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34211
FBtr0112405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34212
FBtr0302826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34212
FBtr0301687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCHa2-R
FBtr0085975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCHa2-R
FBtr0086024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG7856
FBtr0335287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44131
FBtr0302508,27.405657,29.529631,31.96418,34.000919,33.301373,28.305640999999998,28.229527,27.439065999999997,CG7845
FBtr0086023,34.460575,37.131316999999996,40.192585,46.316158,41.874001,40.471012,35.496536,34.502586,CG7845
FBtr0085977,15.472745000000002,12.275567,3.284233,16.077723000000002,16.569733,10.627016000000001,4.541591,0.0,CG7849
FBtr0086022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14590
FBtr0086020,20.225082,12.041846000000001,8.098666999999999,5.000972,7.428747,5.073456,3.3624680000000002,2.5967,Ars2
FBtr0086018,116.119026,140.44534299999998,150.339783,112.83634199999999,118.88488799999999,156.286407,163.157166,197.68306,Ars2
FBtr0310665,11.377314,7.109916,17.072073,14.984410999999998,14.372667999999999,7.080805000000001,24.984092999999998,18.072088,Ars2
FBtr0310666,0.0,8.289171000000001,0.0,0.0,0.0,0.0,2.2030849999999997,1.9248330000000002,Ars2
FBtr0310667,25.551275,42.136162,36.548221999999996,25.744818,27.445257,39.485043,45.922775,38.075092,Ars2
FBtr0086021,0.0,2.2233509999999996,0.0,0.0,0.0,0.0,0.0,0.0,Ars2
FBtr0302439,0.0,0.0,0.0,0.0,0.0,0.0,0.9330930000000001,1.974132,EcR
FBtr0086012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EcR
FBtr0086010,0.0,0.0,0.0,0.0,0.0,7.374467999999999,0.0,0.0,EcR
FBtr0086008,0.0,8.103333000000001,0.0,0.0,0.0,0.0,0.0,0.0,EcR
FBtr0086009,46.862659,25.992813,12.817596,0.0,0.0,38.827152000000005,9.400319,0.0,EcR
FBtr0086011,0.0,0.0,0.0,0.0,0.0,0.0,1.9188619999999998,4.059705,EcR
FBtr0085978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14589
FBtr0304730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14589
FBtr0332948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14589
FBtr0085979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:R2:42Ad
FBtr0086017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:K2:42Ae
FBtr0086016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Ah
FBtr0100015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Ag
FBtr0100016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Af
FBtr0344875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43904
FBtr0085980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:R2:42Ac
FBtr0086015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Ac
FBtr0085981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Ab
FBtr0085982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Aa
FBtr0086014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:K2:42Ac
FBtr0086013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:K2:42Ab
FBtr0085983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:K2:42Aa
FBtr0085984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:I:42A
FBtr0085985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:R2:42Ab
FBtr0086007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:K2:42Ad
FBtr0085986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:CR30316
FBtr0085987,0.0,0.0,0.0,0.0,0.0,0.050898,0.0,0.0,Cyp6w1
FBtr0345485,0.0,0.0,0.0,0.0,0.0,0.034642,0.0,0.0,Cyp6w1
FBtr0086006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:R2:42Aa
FBtr0085988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG8343
FBtr0086005,0.0,0.0,0.0,0.0,0.0,0.0,0.954716,0.0,CG11211
FBtr0086003,3.197057,17.11235,184.324554,63.856322999999996,0.0,38.762737,287.448059,110.546295,Ptr
FBtr0307500,3.065814,11.321686,22.548578,60.088508999999995,0.0,29.705183,10.92724,102.01101700000001,Ptr
FBtr0307501,3.031066,11.193369,5.891057,59.407486,0.0,29.368507,10.803391,100.85481999999999,Ptr
FBtr0336523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ptr
FBtr0336524,0.43179300000000004,0.427842,4.22366,0.579692,0.0,1.017693,5.217885,0.06550399999999999,Ptr
FBtr0086004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Ae
FBtr0085989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:N5:42Ad
FBtr0307499,0.5668989999999999,1.630857,0.899475,1.185629,0.947602,3.389785,2.48044,1.637657,CG30432
FBtr0085990,0.0,0.0,0.0,0.0,0.0,0.8771959999999999,0.0,0.0,CG8335
FBtr0085991,2.9079099999999998,6.271517,3.921014,2.351167,0.0,3.9638139999999997,1.9000139999999999,0.0,CG30431
FBtr0086001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17994
FBtr0086000,0.0,0.0,0.0,5.748157,0.0,0.0,12.058698,0.0,l(2)k14710
FBtr0305967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l(2)k14710
FBtr0085992,12.836202,9.99772,17.965339999999998,0.0,0.0,0.0,31.762283,0.0,bin3
FBtr0336521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44161
FBtr0336522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44161
FBtr0085993,5.912757,4.2613199999999996,8.332117,0.0,0.0,2.6349869999999997,2.833728,11.481736,bin3
FBtr0346718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bin3
FBtr0085994,0.22043600000000002,0.0,0.829785,1.5290290000000002,0.14283800000000002,0.8842530000000001,1.193049,4.130362,tomboy40
FBtr0336519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bin3
FBtr0085995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pld
FBtr0085997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pld
FBtr0085996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pld
FBtr0085999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pld
FBtr0114492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pld
FBtr0336520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pld
FBtr0347304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR46075
FBtr0114365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jing
FBtr0344903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45127
FBtr0332951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43905
FBtr0305958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG15233
FBtr0114364,21.276068,3.101666,64.980644,31.600807,0.0,34.840603,76.922043,49.294838,jing
FBtr0332950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jing
FBtr0301636,21.102224,27.658215999999996,0.0,0.0,0.0,6.141473,0.0,0.0,jing
FBtr0091923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG33919
FBtr0086151,61.458778,49.066928999999995,19.446684,34.870995,87.562706,43.488537,17.65877,40.404251,Vha16-1
FBtr0086152,12.085305,20.752556,0.137444,8.347534,22.783998,16.165135999999997,7.5964149999999995,21.23411,Vha16-1
FBtr0086153,18.091364000000002,4.322686,0.447797,13.222714999999999,4.34161,6.544718,8.047577,6.179354,Vha16-1
FBtr0086150,223.12129199999998,243.050171,157.091125,94.506889,249.48223900000002,247.08383199999997,155.724991,97.49649000000001,Vha16-1
FBtr0336666,0.0,1.503391,4.483543,4.897543,0.0,0.0,7.8517,7.929849000000001,Trap1
FBtr0086149,0.0,1.397218,4.1669089999999995,4.107779,0.0,0.0,1.561604,7.369831,Trap1
FBtr0086107,102.74029499999999,93.525795,109.589073,72.66918199999999,76.87814300000001,118.42001299999998,118.71114299999999,122.47918700000001,Bap170
FBtr0086148,0.0,0.0,2.508147,0.0,0.0,0.0,4.64159,0.0,Fmo-2
FBtr0086108,2.718858,0.0,0.0,0.0,0.0,0.0,0.0,3.915797,Debcl
FBtr0086109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6521730000000003,Opbp
FBtr0336665,523.06073,392.814728,206.834595,216.62149,472.784454,348.61810299999996,208.165924,129.807022,geminin
FBtr0086147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,geminin
FBtr0336663,44.74585,42.343956,4.528023,1.21684,35.751621,32.942089,6.073233,1.6907720000000002,sced
FBtr0086110,40.703941,38.519009000000004,4.1190050000000005,1.1069229999999999,32.52216,29.966417,5.524634,1.538045,sced
FBtr0336664,25.663801,22.078530999999998,16.603119,14.816021,28.765293,20.905442999999998,10.431937,20.393324,Dpit47
